Dates,NEWS_SENTIMENT_DAILY_AVG,TWITTER_SENTIMENT_DAILY_AVG,PX_OPEN,sentiment_label
2020-01-08,0.0008,0.0034,158.93,neutral
2020-01-09,0.015,0.0292,161.835,positive
2020-01-10,0.0023,0.0168,162.8235,positive
2020-01-13,0.0003,0.0171,161.76,neutral
2020-01-14,-0.0006,0.0036,163.39,negative
2020-01-15,0.0001,0.0016,162.62,neutral
2020-01-16,0.0002,0.0018,164.35,neutral
2020-01-17,0.0004,-0.0189,167.42,neutral
2020-01-20,0.0009,0.0041,167.42,positive
2020-01-21,0.0019,0.0104,166.68,positive
2020-01-22,0.0008,0.0072,167.4,neutral
2020-01-23,0.0007,0.0076,166.19,neutral
2020-01-24,-0.0023,0.0091,167.51,negative
2020-01-27,0.012,0.0085,161.15,positive
2020-01-28,0.0023,0.0027,163.78,positive
2020-01-29,0.0085,0.0076,167.84,positive
2020-01-30,0.2744,0.1296,174.05,positive
2020-01-31,0.1016,0.0326,172.21,positive
2020-02-03,0.001,0.0086,170.43,positive
2020-02-04,0.0142,0.0214,177.14,positive
2020-02-05,0.0107,0.0343,184.03,positive
2020-02-06,0.0004,0.0084,180.97,neutral
2020-02-07,0.0014,0.0149,182.845,positive
2020-02-10,0.0001,0.0069,183.58,neutral
2020-02-11,-0.0026,0.0264,190.65,negative
2020-02-12,-0.0081,0.012,185.58,negative
2020-02-13,-0.0025,0.0104,183.08,negative
2020-02-14,-0.0369,-0.0156,183.25,negative
2020-02-17,0.0003,0.0043,183.25,neutral
2020-02-18,0.0004,0.0045,185.605,neutral
2020-02-19,0.0002,0.007,188.06,neutral
2020-02-20,0.0001,0.0059,186.95,neutral
2020-02-21,0.0001,0.0068,183.17,neutral
2020-02-24,0.0,-0.011,167.77,neutral
2020-02-25,-0.0001,-0.0084,174.2,neutral
2020-02-26,0.0006,-0.0136,169.71,neutral
2020-02-27,-0.0733,-0.0635,163.32,negative
2020-02-28,-0.0316,-0.0404,152.41,negative
2020-03-02,0.0,-0.0096,165.31,neutral
2020-03-03,0.0018,0.0087,173.8,positive
2020-03-04,-0.0004,0.005,168.485,negative
2020-03-05,0.0006,0.0027,166.045,neutral
2020-03-06,-0.0002,-0.0077,162.61,negative
2020-03-09,-0.0074,-0.0125,151.0,negative
2020-03-10,-0.001,-0.0156,158.16,negative
2020-03-11,0.001,-0.0103,157.13,positive
2020-03-12,0.0005,-0.0105,145.3,neutral
2020-03-13,-0.0025,-0.0232,147.5,negative
2020-03-16,0.0001,-0.009,140.0,neutral
2020-03-17,-0.0004,-0.0102,140.0,negative
2020-03-18,0.0001,-0.0094,138.0,neutral
2020-03-19,-0.0001,-0.0049,142.77,neutral
2020-03-20,0.0001,0.0066,146.0,neutral
2020-03-23,-0.0002,-0.005,137.01,negative
2020-03-24,-0.0001,-0.006,143.75,neutral
2020-03-25,-0.0007,0.0043,148.91,negative
2020-03-26,-0.0006,0.0033,148.4,negative
2020-03-27,-0.0008,0.0031,151.75,negative
2020-03-30,0.0004,0.008,152.44,neutral
2020-03-31,0.0053,0.0132,159.4,positive
2020-04-01,0.0024,-0.0088,153.0,positive
2020-04-02,-0.0004,-0.0052,151.86,negative
2020-04-03,0.0008,0.0048,155.1,neutral
2020-04-06,-0.0007,0.0022,160.32,negative
2020-04-07,0.0004,0.0058,169.585,neutral
2020-04-08,0.0,0.0038,165.67,neutral
2020-04-09,0.0016,-0.0026,166.36,positive
2020-04-10,0.0015,0.0023,166.36,positive
2020-04-13,0.0001,0.0026,164.35,neutral
2020-04-14,0.0,0.0035,169.0,neutral
2020-04-15,0.0002,0.0064,171.2,neutral
2020-04-16,-0.0062,0.0044,174.3,negative
2020-04-17,-0.0006,0.0065,179.5,negative
2020-04-20,0.008,0.0028,176.63,positive
2020-04-21,-0.0011,0.007,173.5,negative
2020-04-22,0.0018,0.0094,171.39,positive
2020-04-23,0.0006,0.0061,174.11,neutral
2020-04-24,0.0,0.0033,172.06,neutral
2020-04-27,0.0002,0.0045,176.59,neutral
2020-04-28,0.0002,0.0057,175.59,neutral
2020-04-29,0.0018,0.0102,173.22,positive
2020-04-30,0.237,0.1143,180.0,positive
2020-05-01,0.0236,0.016,175.8,positive
2020-05-04,0.0028,0.0052,174.49,positive
2020-05-05,0.0016,0.0086,180.62,positive
2020-05-06,0.0004,0.0057,182.08,neutral
2020-05-07,0.0001,0.0036,184.17,neutral
2020-05-08,0.0003,0.0034,184.9797,neutral
2020-05-11,0.0,-0.0027,183.15,neutral
2020-05-12,0.0,0.0036,186.8,neutral
2020-05-13,0.0,-0.0047,182.55,neutral
2020-05-14,-0.0001,0.0029,177.54,neutral
2020-05-15,0.0004,0.0063,179.06,neutral
2020-05-18,0.0014,0.0146,185.75,positive
2020-05-19,0.0013,0.0049,185.03,positive
2020-05-20,0.0,0.0015,184.81,neutral
2020-05-21,0.0001,0.0023,185.4,neutral
2020-05-22,0.0,0.0045,183.19,neutral
2020-05-25,0.0001,0.0018,183.19,neutral
2020-05-26,0.0002,0.0086,186.34,neutral
2020-05-27,0.0002,0.0037,180.2,neutral
2020-05-28,0.0002,0.0041,180.74,neutral
2020-05-29,0.0002,0.0048,182.73,neutral
2020-06-01,0.0002,0.0014,182.54,neutral
2020-06-02,0.0009,0.0091,184.25,positive
2020-06-03,0.0008,0.009,184.815,neutral
2020-06-04,0.0006,0.0047,184.3,neutral
2020-06-05,-0.0003,0.0033,182.62,negative
2020-06-08,0.001,0.0066,185.94,positive
2020-06-09,0.0007,0.0135,188.0,neutral
2020-06-10,0.0018,0.0133,191.125,positive
2020-06-11,0.001,0.0199,193.13,positive
2020-06-12,-0.0029,-0.0052,190.54,negative
2020-06-15,0.0,-0.0031,184.58,neutral
2020-06-16,0.0006,0.0021,192.89,neutral
2020-06-17,0.0006,0.0037,195.03,neutral
2020-06-18,0.0006,0.0042,194.0,neutral
2020-06-19,-0.0089,-0.002,198.59,negative
2020-06-22,-0.0088,0.0087,195.79,negative
2020-06-23,0.0005,-0.01,202.09,neutral
2020-06-24,-0.0001,0.015,201.6043,neutral
2020-06-25,0.0003,0.0059,197.8,neutral
2020-06-26,0.0,-0.0023,199.73,neutral
2020-06-29,-0.0001,-0.0219,195.78,neutral
2020-06-30,0.0003,0.004,197.8816,neutral
2020-07-01,0.0011,0.008,203.14,positive
2020-07-02,0.0002,0.0049,205.68,neutral
2020-07-03,0.0003,0.008,205.68,neutral
2020-07-06,0.0015,0.0064,208.8335,positive
2020-07-07,0.0008,0.0235,210.45,neutral
2020-07-08,-0.0012,0.0058,210.07,negative
2020-07-09,0.0026,0.015,216.33,positive
2020-07-10,0.0032,0.0111,213.62,positive
2020-07-13,0.0006,0.0056,214.48,neutral
2020-07-14,-0.0052,-0.0077,206.13,negative
2020-07-15,-0.0001,0.0087,209.56,neutral
2020-07-16,-0.0006,0.0146,205.4,negative
2020-07-17,0.0001,0.0103,204.47,neutral
2020-07-20,0.0124,0.0238,205.0,positive
2020-07-21,0.0158,0.0487,213.66,positive
2020-07-22,0.0013,0.0315,209.2,positive
2020-07-23,-0.1661,0.06,207.19,negative
2020-07-24,-0.0108,-0.0205,200.42,negative
2020-07-27,0.0013,0.0076,201.47,positive
2020-07-28,0.0019,0.0085,203.61,positive
2020-07-29,0.0004,0.0045,202.5,neutral
2020-07-30,-0.0005,-0.0024,201.0,negative
2020-07-31,-0.0008,0.0106,204.4,negative
2020-08-03,-0.0002,0.0027,211.52,negative
2020-08-04,0.0073,0.016,214.17,positive
2020-08-05,-0.0008,0.0061,214.9,negative
2020-08-06,-0.0002,0.0056,212.34,negative
2020-08-07,0.0001,0.0054,214.85,neutral
2020-08-10,-0.0012,0.0022,211.67,negative
2020-08-11,0.0017,0.005,207.155,positive
2020-08-12,-0.0003,0.0048,205.29,negative
2020-08-13,0.0004,0.0056,209.44,neutral
2020-08-14,-0.0001,0.003,208.76,neutral
2020-08-17,0.0006,0.0032,209.6,neutral
2020-08-18,0.0002,0.0035,210.53,neutral
2020-08-19,0.0001,0.0051,211.49,neutral
2020-08-20,0.0001,0.0079,209.54,neutral
2020-08-21,-0.0002,0.0112,213.86,negative
2020-08-24,-0.0003,-0.0032,214.79,negative
2020-08-25,-0.0006,-0.0045,213.1,negative
2020-08-26,-0.0004,0.007,217.88,negative
2020-08-27,0.0011,0.0082,222.89,positive
2020-08-28,0.0025,0.0101,228.18,positive
2020-08-31,0.0005,-0.0063,227.0,neutral
2020-09-01,-0.0095,0.0066,225.51,negative
2020-09-02,0.0003,0.0068,227.97,neutral
2020-09-03,0.0028,0.0096,229.27,positive
2020-09-04,-0.0069,-0.0263,215.1,negative
2020-09-07,0.0001,0.0078,215.1,neutral
2020-09-08,0.0,0.0062,206.5,neutral
2020-09-09,-0.003,-0.0123,207.6,negative
2020-09-10,0.0018,0.0146,213.4,positive
2020-09-11,-0.0034,-0.0163,207.2,negative
2020-09-14,0.0001,-0.0079,204.24,neutral
2020-09-15,0.0001,0.0046,208.42,neutral
2020-09-16,0.0007,0.0165,210.62,neutral
2020-09-17,-0.0008,0.0053,200.05,negative
2020-09-18,-0.0014,0.0069,202.8,negative
2020-09-21,-0.0005,0.0118,197.19,negative
2020-09-22,0.0004,0.026,205.06,neutral
2020-09-23,0.0,0.0072,207.9,neutral
2020-09-24,-0.0001,0.002,199.85,neutral
2020-09-25,0.0004,0.0031,203.55,neutral
2020-09-28,-0.0006,0.009,210.88,negative
2020-09-29,0.0001,-0.0234,209.35,neutral
2020-09-30,-0.0006,-0.0096,207.73,negative
2020-10-01,0.0004,0.0053,213.49,neutral
2020-10-02,0.0009,0.0028,208.0,positive
2020-10-05,0.0002,0.0019,207.22,neutral
2020-10-06,0.0004,0.0027,208.82,neutral
2020-10-07,-0.0002,-0.0032,207.06,negative
2020-10-08,-0.0004,-0.0039,210.51,negative
2020-10-09,0.0016,0.0042,211.23,positive
2020-10-12,-0.0006,0.0127,218.79,negative
2020-10-13,0.0017,-0.0188,222.72,positive
2020-10-14,0.0001,0.0096,223.0,neutral
2020-10-15,-0.0008,0.0029,217.1,negative
2020-10-16,-0.0013,0.0066,220.15,negative
2020-10-19,0.0004,0.0099,220.415,neutral
2020-10-20,0.0014,0.0063,215.8,positive
2020-10-21,-0.1324,-0.0094,213.12,negative
2020-10-22,-0.0348,-0.0074,213.93,negative
2020-10-23,-0.0021,0.0044,215.03,negative
2020-10-26,-0.0084,0.0034,213.85,negative
2020-10-27,-0.0013,-0.0066,211.59,negative
2020-10-28,0.2322,0.1119,207.67,positive
2020-10-29,0.013,-0.0136,204.07,positive
2020-10-30,0.0017,0.0165,203.5,positive
2020-11-02,-0.0012,0.0061,204.29,negative
2020-11-03,0.0021,0.0042,203.89,positive
2020-11-04,0.0018,0.0076,214.02,positive
2020-11-05,0.0081,0.0313,222.04,positive
2020-11-06,0.0039,0.0187,222.26,positive
2020-11-09,0.0,0.0035,224.435,neutral
2020-11-10,-0.0001,0.0049,214.5,neutral
2020-11-11,-0.0006,0.0036,212.39,negative
2020-11-12,-0.0014,0.006,217.21,negative
2020-11-13,0.0002,0.0023,216.36,neutral
2020-11-16,-0.0015,-0.0068,214.87,negative
2020-11-17,-0.0001,-0.0011,216.1,neutral
2020-11-18,0.0,0.0026,213.65,neutral
2020-11-19,-0.0014,0.0034,211.38,negative
2020-11-20,0.0002,0.0034,212.2,neutral
2020-11-23,0.0,0.0025,210.95,neutral
2020-11-24,0.0011,0.0041,209.59,positive
2020-11-25,0.0002,0.0078,215.11,neutral
2020-11-26,0.0035,0.0045,215.11,positive
2020-11-27,-0.001,0.0029,214.85,negative
2020-11-30,0.0,0.0023,214.1,neutral
2020-12-01,-0.0004,-0.0027,214.51,negative
2020-12-02,-0.0003,0.0062,214.88,negative
2020-12-03,-0.0007,0.0034,214.61,negative
2020-12-04,-0.0004,0.0018,214.22,negative
2020-12-07,-0.0001,0.0033,214.37,neutral
2020-12-08,0.0003,0.0057,213.97,neutral
2020-12-09,0.0002,-0.0054,215.16,neutral
2020-12-10,-0.0001,0.0032,211.77,neutral
2020-12-11,-0.0005,0.004,210.05,negative
2020-12-14,0.0003,-0.0116,213.1,neutral
2020-12-15,-0.0001,-0.0027,215.165,neutral
2020-12-16,-0.0019,0.0075,214.75,negative
2020-12-17,0.0039,0.0225,219.87,positive
2020-12-18,-0.0088,-0.0515,218.59,negative
2020-12-21,-0.0013,0.0178,217.55,negative
2020-12-22,-0.0082,0.0208,222.69,negative
2020-12-23,-0.0018,0.0068,223.11,negative
2020-12-24,-0.0002,-0.0096,221.42,negative
2020-12-25,-0.011,-0.1038,221.42,negative
2020-12-28,0.0064,-0.0126,224.45,positive
2020-12-29,0.0023,0.0106,226.31,positive
2020-12-30,0.0045,0.0113,225.23,positive
2020-12-31,0.0008,0.0085,221.7,neutral
2021-01-01,-0.0015,-0.015,221.7,negative
2021-01-04,-0.001,-0.0066,222.53,negative
2021-01-05,-0.0003,0.0071,217.26,negative
2021-01-06,-0.0018,-0.0062,212.17,negative
2021-01-07,-0.001,-0.0075,214.04,negative
2021-01-08,0.0,0.0073,218.68,neutral
2021-01-11,-0.0008,-0.0031,218.47,negative
2021-01-12,0.0,0.0035,216.5,neutral
2021-01-13,0.0,-0.0068,214.02,neutral
2021-01-14,0.0003,-0.0019,215.91,neutral
2021-01-15,0.0003,0.0027,213.52,neutral
2021-01-18,0.0,-0.0089,213.52,neutral
2021-01-19,0.0,-0.0065,213.75,neutral
2021-01-20,0.0032,0.0101,217.7,positive
2021-01-21,0.0009,0.0371,224.7,positive
2021-01-22,0.003,0.0144,227.08,positive
2021-01-25,0.0191,0.02,229.12,positive
2021-01-26,0.0193,0.0305,231.86,positive
2021-01-27,0.5805,0.2121,238.0,positive
2021-01-28,0.0494,0.0415,235.61,positive
2021-01-29,0.0025,0.0177,235.99,positive
2021-02-01,0.0007,0.0058,235.06,neutral
2021-02-02,0.0029,0.0145,241.3,positive
2021-02-03,0.0012,0.0059,239.57,positive
2021-02-04,0.0025,0.009,242.66,positive
2021-02-05,-0.0001,0.0022,242.23,neutral
